"","ASR_ID","CONTENTS","STATE","ORI","GROUP","DIV","AGHEADER","YEAR","MSA","COUNTY","SEQNO","SUB","CORE","COVBY","POP","AGENCY","STNAME","MONTH","MOHEADER","BREAK","AREO","ZERO","DTLASTUP","DTPRUP1","DTPRUP2","JUVDISP","JDHANDDP","JDREFJC","JDREFWA","JDREFOPA","JDREFCC","OFFENSE","OCCUR","M0_9","M10_12","M13_14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25_29","M30_34","M35_39","M40_44","M45_49","M50_54","M55_59","M60_64","M65","F0_9","F10_12","F13_14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25_29","F30_34","F35_39","F40_44","F45_49","F50_54","F55_59","F60_64","F65","AW","AB","AI","AA","JW","JB","JI","JA","AH","AN","JH","JN"
"979629","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","8","Month header present","0","3","Not used","20413","110512","0","0","7","13","0","0","11","26","13","0","0","0","0","1","0","1","2","2","1","0","0","0","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","1","0","0","10","7","0","0","0","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979630","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","01B","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979631","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","02","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979632","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","03","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979633","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","04","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979634","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","05","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979635","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","06","26","0","0","0","0","1","0","0","1","0","1","1","1","1","9","6","4","3","0","1","0","0","0","0","0","1","0","0","0","0","1","2","0","1","0","0","3","2","1","4","0","0","1","1","0","34","8","0","2","1","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979636","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","08","14","0","0","1","0","0","1","0","1","1","2","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","8","2","0","0","1","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979637","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","10","5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979638","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979639","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","13","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979640","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","14","8","0","0","1","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","2","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979641","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","17","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979642","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","18","18","0","0","0","0","0","0","1","3","2","3","1","0","2","10","1","3","1","2","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","23","11","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979643","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","180","9","0","0","0","0","0","0","0","0","0","1","1","0","0","2","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979644","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","18A","7","0","0","0","0","0","0","0","0","0","1","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979645","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","18B","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979646","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","185","15","0","0","0","0","0","0","1","3","2","2","0","0","2","8","1","2","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","19","7","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979647","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","18E","6","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979648","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","18F","11","0","0","0","0","0","0","1","3","2","1","0","0","1","7","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","7","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979649","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","18G","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979650","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","18H","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979651","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","20","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979652","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","21","14","0","0","0","0","0","0","0","0","0","0","0","1","0","1","3","1","0","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","2","1","1","0","17","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979653","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","22","4","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979654","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","23","10","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","4","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","10","4","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979655","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","24","18","0","0","0","0","0","0","1","1","0","1","1","0","1","2","1","2","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","11","6","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979656","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","26","18","0","0","1","0","0","1","0","0","1","0","1","0","1","2","2","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","11","4","0","0","1","3","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979657","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","9","Month header present","0","3","Not used","20413","113012","0","0","0","8","0","0","7","28","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979658","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","04","4","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979659","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","05","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","1","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979660","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","06","34","0","1","1","2","2","0","2","2","1","0","0","0","4","4","3","4","2","1","2","0","1","0","0","0","0","2","1","2","0","3","1","1","1","0","0","8","0","1","5","0","2","1","0","1","34","14","0","2","7","3","0","1","None/not reported","None/not reported","None/not reported","None/not reported"
"979661","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","08","14","0","0","0","0","0","1","1","0","0","2","0","1","0","3","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","11","2","0","2","0","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979662","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","10","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979663","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","1","6","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979664","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","13","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979665","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","14","6","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979666","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","15","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979667","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979668","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","17","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979669","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","18","21","0","0","0","0","1","0","3","0","3","0","3","1","1","5","4","4","1","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","5","1","1","1","1","0","0","0","0","28","8","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979670","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","180","12","0","0","0","0","0","0","1","0","0","0","1","0","1","1","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","15","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979671","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","18A","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","0","0","0","0","11","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979672","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","18B","4","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979673","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","18D","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979674","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","185","16","0","0","0","0","1","0","2","0","3","0","2","1","0","4","2","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","3","0","0","0","1","0","0","0","0","13","8","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979675","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","18E","8","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","5","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979676","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","18F","13","0","0","0","0","1","0","2","0","2","0","2","1","0","3","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","8","6","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979677","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","18H","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979678","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","21","14","0","0","0","0","0","0","0","0","0","0","2","0","0","7","2","1","3","1","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","20","1","0","1","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979679","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","22","7","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","2","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
"979680","ASR Master File","Detail record","Pennsylvania","PA00901","3","Middle Atlantic","Agency header present","2012","656","9","4566","Suburban","N","Not covered by","60665","BENSALEM TOWNSHIP","PA","10","Month header present","3","3","Not used","20413","10313","0","0","8","11","0","0","19","23","14","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","2","1","4","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","1","0","0","0","13","3","0","0","0","0","0","0","None/not reported","None/not reported","None/not reported","None/not reported"
