"","year","region","offense_name","value","short_name","Type","crime_type","percent_change"
"985",2009,"WARMINSTER TOWNSHIP","yearly_act_num_rape__totl",8,"total rape","Total Offenses","violent",0
"986",2009,"DOYLESTOWN TOWNSHIP","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",0
"987",2009,"HILLTOWN TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",0
"989",2009,"PLUMSTEAD TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",0
"990",2009,"WARRINGTON TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",0
"992",2009,"RICHLAND TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",0
"993",2010,"SP: BUCKS COUNTY","yearly_act_num_rape__totl",7,"total rape","Total Offenses","violent",16.6666666666667
"994",2010,"BENSALEM TOWNSHIP","yearly_act_num_rape__totl",6,"total rape","Total Offenses","violent",0
"995",2010,"BRISTOL","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",NA
"996",2010,"BRISTOL TOWNSHIP","yearly_act_num_rape__totl",12,"total rape","Total Offenses","violent",-29.4117647058823
"998",2010,"FALLS TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",-57.1428571428571
"999",2010,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",NA
"1000",2010,"LOWER SOUTHAMPTON TWP","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",-33.3333333333333
"1001",2010,"MIDDLETOWN TOWNSHIP","yearly_act_num_rape__totl",4,"total rape","Total Offenses","violent",33.3333333333333
"1002",2010,"MORRISVILLE","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",NA
"1003",2010,"NEWTOWN TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1004",2010,"NORTHAMPTON TOWNSHIP","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",0
"1005",2010,"PERKASIE","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",0
"1006",2010,"QUAKERTOWN","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",-33.3333333333333
"1009",2010,"UPPER SOUTHAMPTON TWP","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",100
"1010",2010,"WARMINSTER TOWNSHIP","yearly_act_num_rape__totl",8,"total rape","Total Offenses","violent",0
"1012",2010,"DOYLESTOWN TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",200
"1013",2010,"HILLTOWN TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",NA
"1016",2010,"PLUMSTEAD TOWNSHIP","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",NA
"1017",2010,"WARRINGTON TOWNSHIP","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",-66.6666666666667
"1019",2010,"RICHLAND TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1020",2011,"SP: BUCKS COUNTY","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",-66.6666666666667
"1021",2011,"BENSALEM TOWNSHIP","yearly_act_num_rape__totl",14,"total rape","Total Offenses","violent",133.333333333333
"1022",2011,"BRISTOL","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",NA
"1023",2011,"BRISTOL TOWNSHIP","yearly_act_num_rape__totl",15,"total rape","Total Offenses","violent",-11.7647058823529
"1025",2011,"FALLS TOWNSHIP","yearly_act_num_rape__totl",9,"total rape","Total Offenses","violent",28.5714285714286
"1026",2011,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",NA
"1027",2011,"LOWER SOUTHAMPTON TWP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1028",2011,"MIDDLETOWN TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",0
"1029",2011,"MORRISVILLE","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",NA
"1031",2011,"NEWTOWN TOWNSHIP","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",100
"1032",2011,"NORTHAMPTON TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1033",2011,"PERKASIE","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1034",2011,"QUAKERTOWN","yearly_act_num_rape__totl",5,"total rape","Total Offenses","violent",66.6666666666667
"1036",2011,"UPPER SOUTHAMPTON TWP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1037",2011,"WARMINSTER TOWNSHIP","yearly_act_num_rape__totl",5,"total rape","Total Offenses","violent",-37.5
"1038",2011,"DOYLESTOWN TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1039",2011,"HILLTOWN TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",NA
"1042",2011,"PLUMSTEAD TOWNSHIP","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",NA
"1043",2011,"WARRINGTON TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",0
"1045",2011,"RICHLAND TOWNSHIP","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",-66.6666666666667
"1046",2012,"SP: BUCKS COUNTY","yearly_act_num_rape__totl",5,"total rape","Total Offenses","violent",-16.6666666666667
"1047",2012,"BENSALEM TOWNSHIP","yearly_act_num_rape__totl",7,"total rape","Total Offenses","violent",16.6666666666667
"1048",2012,"BRISTOL","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",NA
"1049",2012,"BRISTOL TOWNSHIP","yearly_act_num_rape__totl",9,"total rape","Total Offenses","violent",-47.0588235294118
"1051",2012,"FALLS TOWNSHIP","yearly_act_num_rape__totl",6,"total rape","Total Offenses","violent",-14.2857142857143
"1052",2012,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",NA
"1053",2012,"LOWER SOUTHAMPTON TWP","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",-66.6666666666667
"1054",2012,"MIDDLETOWN TOWNSHIP","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",-33.3333333333333
"1055",2012,"MORRISVILLE","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",NA
"1056",2012,"NEWTOWN TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1057",2012,"NORTHAMPTON TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",200
"1058",2012,"PERKASIE","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",0
"1059",2012,"QUAKERTOWN","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1061",2012,"UPPER SOUTHAMPTON TWP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",200
"1062",2012,"WARMINSTER TOWNSHIP","yearly_act_num_rape__totl",6,"total rape","Total Offenses","violent",-25
"1064",2012,"DOYLESTOWN TOWNSHIP","yearly_act_num_rape__totl",4,"total rape","Total Offenses","violent",300
"1065",2012,"HILLTOWN TOWNSHIP","yearly_act_num_rape__totl",4,"total rape","Total Offenses","violent",NA
"1067",2012,"PLUMSTEAD TOWNSHIP","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",NA
"1068",2012,"WARRINGTON TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",0
"1070",2012,"RICHLAND TOWNSHIP","yearly_act_num_rape__totl",5,"total rape","Total Offenses","violent",66.6666666666667
"1071",2013,"SP: BUCKS COUNTY","yearly_act_num_rape__totl",4,"total rape","Total Offenses","violent",-33.3333333333333
"1072",2013,"BENSALEM TOWNSHIP","yearly_act_num_rape__totl",27,"total rape","Total Offenses","violent",350
"1073",2013,"BRISTOL","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",NA
"1074",2013,"BRISTOL TOWNSHIP","yearly_act_num_rape__totl",6,"total rape","Total Offenses","violent",-64.7058823529412
"1076",2013,"FALLS TOWNSHIP","yearly_act_num_rape__totl",5,"total rape","Total Offenses","violent",-28.5714285714286
"1077",2013,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",NA
"1078",2013,"LOWER SOUTHAMPTON TWP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1079",2013,"MIDDLETOWN TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1080",2013,"MORRISVILLE","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",NA
"1082",2013,"NEWTOWN TOWNSHIP","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",0
"1083",2013,"NORTHAMPTON TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",200
"1084",2013,"PERKASIE","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",100
"1085",2013,"QUAKERTOWN","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",-66.6666666666667
"1088",2013,"UPPER SOUTHAMPTON TWP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1089",2013,"WARMINSTER TOWNSHIP","yearly_act_num_rape__totl",4,"total rape","Total Offenses","violent",-50
"1090",2013,"DOYLESTOWN TOWNSHIP","yearly_act_num_rape__totl",4,"total rape","Total Offenses","violent",300
"1091",2013,"HILLTOWN TOWNSHIP","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",NA
"1093",2013,"PLUMSTEAD TOWNSHIP","yearly_act_num_rape__totl",4,"total rape","Total Offenses","violent",NA
"1094",2013,"WARRINGTON TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",0
"1096",2013,"RICHLAND TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",0
"1097",2014,"SP: BUCKS COUNTY","yearly_act_num_rape__totl",7,"total rape","Total Offenses","violent",16.6666666666667
"1098",2014,"BENSALEM TOWNSHIP","yearly_act_num_rape__totl",10,"total rape","Total Offenses","violent",66.6666666666667
"1099",2014,"BRISTOL","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",NA
"1100",2014,"BRISTOL TOWNSHIP","yearly_act_num_rape__totl",18,"total rape","Total Offenses","violent",5.88235294117647
"1101",2014,"FALLS TOWNSHIP","yearly_act_num_rape__totl",5,"total rape","Total Offenses","violent",-28.5714285714286
"1102",2014,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",NA
"1103",2014,"LOWER SOUTHAMPTON TWP","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",-33.3333333333333
"1104",2014,"MIDDLETOWN TOWNSHIP","yearly_act_num_rape__totl",5,"total rape","Total Offenses","violent",66.6666666666667
"1105",2014,"MORRISVILLE","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",NA
"1106",2014,"NEWTOWN TOWNSHIP","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",100
"1107",2014,"NORTHAMPTON TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1108",2014,"PERKASIE","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1109",2014,"QUAKERTOWN","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",-66.6666666666667
"1111",2014,"UPPER SOUTHAMPTON TWP","yearly_act_num_rape__totl",2,"total rape","Total Offenses","violent",100
"1112",2014,"WARMINSTER TOWNSHIP","yearly_act_num_rape__totl",7,"total rape","Total Offenses","violent",-12.5
"1114",2014,"DOYLESTOWN TOWNSHIP","yearly_act_num_rape__totl",1,"total rape","Total Offenses","violent",0
"1115",2014,"HILLTOWN TOWNSHIP","yearly_act_num_rape__totl",8,"total rape","Total Offenses","violent",NA
"1116",2014,"PLUMSTEAD TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",NA
"1117",2014,"WARRINGTON TOWNSHIP","yearly_act_num_rape__totl",0,"total rape","Total Offenses","violent",-100
"1118",2014,"RICHLAND TOWNSHIP","yearly_act_num_rape__totl",3,"total rape","Total Offenses","violent",0
"1340",2009,"SP: BUCKS COUNTY","yearly_act_num_forc_rape",7,"forcible rape","Total Offenses","violent",0
"1341",2009,"BENSALEM TOWNSHIP","yearly_act_num_forc_rape",6,"forcible rape","Total Offenses","violent",0
"1342",2009,"BRISTOL","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",0
"1343",2009,"BRISTOL TOWNSHIP","yearly_act_num_forc_rape",17,"forcible rape","Total Offenses","violent",0
"1345",2009,"FALLS TOWNSHIP","yearly_act_num_forc_rape",7,"forcible rape","Total Offenses","violent",0
"1346",2009,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",0
"1347",2009,"LOWER SOUTHAMPTON TWP","yearly_act_num_forc_rape",3,"forcible rape","Total Offenses","violent",0
"1348",2009,"MIDDLETOWN TOWNSHIP","yearly_act_num_forc_rape",3,"forcible rape","Total Offenses","violent",0
"1349",2009,"MORRISVILLE","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",0
"1351",2009,"NEWTOWN TOWNSHIP","yearly_act_num_forc_rape",1,"forcible rape","Total Offenses","violent",0
"1352",2009,"NORTHAMPTON TOWNSHIP","yearly_act_num_forc_rape",1,"forcible rape","Total Offenses","violent",0
"1353",2009,"PERKASIE","yearly_act_num_forc_rape",1,"forcible rape","Total Offenses","violent",0
"1354",2009,"QUAKERTOWN","yearly_act_num_forc_rape",3,"forcible rape","Total Offenses","violent",0
"1357",2009,"UPPER SOUTHAMPTON TWP","yearly_act_num_forc_rape",1,"forcible rape","Total Offenses","violent",0
"1358",2009,"WARMINSTER TOWNSHIP","yearly_act_num_forc_rape",7,"forcible rape","Total Offenses","violent",0
"1359",2009,"DOYLESTOWN TOWNSHIP","yearly_act_num_forc_rape",1,"forcible rape","Total Offenses","violent",0
"1360",2009,"HILLTOWN TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",0
"1362",2009,"PLUMSTEAD TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",0
"1363",2009,"WARRINGTON TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",0
"1365",2009,"RICHLAND TOWNSHIP","yearly_act_num_forc_rape",3,"forcible rape","Total Offenses","violent",0
"1366",2010,"SP: BUCKS COUNTY","yearly_act_num_forc_rape",7,"forcible rape","Total Offenses","violent",0
"1367",2010,"BENSALEM TOWNSHIP","yearly_act_num_forc_rape",6,"forcible rape","Total Offenses","violent",0
"1368",2010,"BRISTOL","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",NA
"1369",2010,"BRISTOL TOWNSHIP","yearly_act_num_forc_rape",12,"forcible rape","Total Offenses","violent",-29.4117647058823
"1371",2010,"FALLS TOWNSHIP","yearly_act_num_forc_rape",3,"forcible rape","Total Offenses","violent",-57.1428571428571
"1372",2010,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",NA
"1373",2010,"LOWER SOUTHAMPTON TWP","yearly_act_num_forc_rape",2,"forcible rape","Total Offenses","violent",-33.3333333333333
"1374",2010,"MIDDLETOWN TOWNSHIP","yearly_act_num_forc_rape",4,"forcible rape","Total Offenses","violent",33.3333333333333
"1375",2010,"MORRISVILLE","yearly_act_num_forc_rape",2,"forcible rape","Total Offenses","violent",NA
"1376",2010,"NEWTOWN TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
"1377",2010,"NORTHAMPTON TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
"1378",2010,"PERKASIE","yearly_act_num_forc_rape",1,"forcible rape","Total Offenses","violent",0
"1379",2010,"QUAKERTOWN","yearly_act_num_forc_rape",2,"forcible rape","Total Offenses","violent",-33.3333333333333
"1382",2010,"UPPER SOUTHAMPTON TWP","yearly_act_num_forc_rape",2,"forcible rape","Total Offenses","violent",100
"1383",2010,"WARMINSTER TOWNSHIP","yearly_act_num_forc_rape",8,"forcible rape","Total Offenses","violent",14.2857142857143
"1385",2010,"DOYLESTOWN TOWNSHIP","yearly_act_num_forc_rape",2,"forcible rape","Total Offenses","violent",100
"1386",2010,"HILLTOWN TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",NA
"1389",2010,"PLUMSTEAD TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",NA
"1390",2010,"WARRINGTON TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",NA
"1392",2010,"RICHLAND TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
"1393",2011,"SP: BUCKS COUNTY","yearly_act_num_forc_rape",2,"forcible rape","Total Offenses","violent",-71.4285714285714
"1394",2011,"BENSALEM TOWNSHIP","yearly_act_num_forc_rape",14,"forcible rape","Total Offenses","violent",133.333333333333
"1395",2011,"BRISTOL","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",NA
"1396",2011,"BRISTOL TOWNSHIP","yearly_act_num_forc_rape",15,"forcible rape","Total Offenses","violent",-11.7647058823529
"1398",2011,"FALLS TOWNSHIP","yearly_act_num_forc_rape",9,"forcible rape","Total Offenses","violent",28.5714285714286
"1399",2011,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_forc_rape",2,"forcible rape","Total Offenses","violent",NA
"1400",2011,"LOWER SOUTHAMPTON TWP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
"1401",2011,"MIDDLETOWN TOWNSHIP","yearly_act_num_forc_rape",3,"forcible rape","Total Offenses","violent",0
"1402",2011,"MORRISVILLE","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",NA
"1404",2011,"NEWTOWN TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
"1405",2011,"NORTHAMPTON TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
"1406",2011,"PERKASIE","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
"1407",2011,"QUAKERTOWN","yearly_act_num_forc_rape",3,"forcible rape","Total Offenses","violent",0
"1409",2011,"UPPER SOUTHAMPTON TWP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
"1410",2011,"WARMINSTER TOWNSHIP","yearly_act_num_forc_rape",5,"forcible rape","Total Offenses","violent",-28.5714285714286
"1411",2011,"DOYLESTOWN TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
"1412",2011,"HILLTOWN TOWNSHIP","yearly_act_num_forc_rape",3,"forcible rape","Total Offenses","violent",NA
"1415",2011,"PLUMSTEAD TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",NA
"1416",2011,"WARRINGTON TOWNSHIP","yearly_act_num_forc_rape",1,"forcible rape","Total Offenses","violent",NA
"1418",2011,"RICHLAND TOWNSHIP","yearly_act_num_forc_rape",1,"forcible rape","Total Offenses","violent",-66.6666666666667
"1419",2012,"SP: BUCKS COUNTY","yearly_act_num_forc_rape",5,"forcible rape","Total Offenses","violent",-28.5714285714286
"1420",2012,"BENSALEM TOWNSHIP","yearly_act_num_forc_rape",7,"forcible rape","Total Offenses","violent",16.6666666666667
"1421",2012,"BRISTOL","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",NA
"1422",2012,"BRISTOL TOWNSHIP","yearly_act_num_forc_rape",9,"forcible rape","Total Offenses","violent",-47.0588235294118
"1424",2012,"FALLS TOWNSHIP","yearly_act_num_forc_rape",6,"forcible rape","Total Offenses","violent",-14.2857142857143
"1425",2012,"LOWER MAKEFIELD TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",NA
"1426",2012,"LOWER SOUTHAMPTON TWP","yearly_act_num_forc_rape",1,"forcible rape","Total Offenses","violent",-66.6666666666667
"1427",2012,"MIDDLETOWN TOWNSHIP","yearly_act_num_forc_rape",2,"forcible rape","Total Offenses","violent",-33.3333333333333
"1428",2012,"MORRISVILLE","yearly_act_num_forc_rape",2,"forcible rape","Total Offenses","violent",NA
"1429",2012,"NEWTOWN TOWNSHIP","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
"1430",2012,"NORTHAMPTON TOWNSHIP","yearly_act_num_forc_rape",3,"forcible rape","Total Offenses","violent",200
"1431",2012,"PERKASIE","yearly_act_num_forc_rape",1,"forcible rape","Total Offenses","violent",0
"1432",2012,"QUAKERTOWN","yearly_act_num_forc_rape",0,"forcible rape","Total Offenses","violent",-100
